azimuth_deg,horizon_altitude_deg,distance_m,x,y,z,valid_samples,status
284.314,2.5938496890977847,299.5,343685.6788729039,4193865.0721162767,113.41,795,OK
284.316,2.5938496890977847,299.5,343685.68145781267,4193865.082246197,113.41,798,OK
284.318,2.5938496890977847,299.5,343685.6840430751,4193865.092376027,113.41,797,OK
284.32,2.5938496890977847,299.5,343685.686628691,4193865.1025057663,113.41,795,OK
284.322,2.5938496890977847,299.5,343685.68921466055,4193865.1126354155,113.41,796,OK
284.324,2.5938496890977847,299.5,343685.6918009837,4193865.122764975,113.41,794,OK
284.326,2.5938496890977847,299.5,343685.6943876604,4193865.132894444,113.41,799,OK
284.328,2.5938496890977847,299.5,343685.6969746907,4193865.143023822,113.41,799,OK
284.33,2.5938496890977847,299.5,343685.6995620746,4193865.1531531103,113.41,797,OK
284.332,2.5938496890977847,299.5,343685.7021498121,4193865.1632823083,113.41,796,OK
284.334,2.5938496890977847,299.5,343685.70473790314,4193865.173411416,113.41,798,OK
284.336,2.5938496890977847,299.5,343685.70732634777,4193865.183540433,113.41,798,OK
284.338,2.5938496890977847,299.5,343685.70991514594,4193865.1936693597,113.41,798,OK
284.34,2.5938496890977847,299.5,343685.71250429767,4193865.2037981963,113.41,798,OK
284.342,2.5938496890977847,299.5,343685.715093803,4193865.2139269426,113.41,798,OK
284.344,2.5938496890977847,299.5,343685.71768366185,4193865.224055598,113.41,798,OK
284.346,2.5938496890977847,299.5,343685.7202738743,4193865.234184163,113.41,797,OK
284.348,2.5938496890977847,299.5,343685.72286444023,4193865.244312638,113.41,796,OK
284.35,2.5938496890977847,299.5,343685.7254553598,4193865.2544410224,113.41,797,OK
284.352,2.5938496890977847,299.5,343685.72804663284,4193865.2645693165,113.41,799,OK
284.354,2.6236215703927734,310.5,343675.0740306496,4193868.0017314856,114.07000000000001,799,OK
284.356,2.6236215703927734,310.5,343675.0767178277,4193868.012231583,114.07000000000001,798,OK
284.358,2.6236215703927734,310.5,343675.0794053723,4193868.0227315864,114.07000000000001,797,OK
284.36,2.6236215703927734,310.5,343675.0820932834,4193868.033231496,114.07000000000001,796,OK
284.362,2.6236215703927734,310.5,343675.08478156105,4193868.0437313113,114.07000000000001,794,OK
284.364,2.6236215703927734,310.5,343675.0874702052,4193868.054231033,114.07000000000001,794,OK
284.366,2.6236215703927734,310.5,343675.09015921585,4193868.0647306615,114.07000000000001,792,OK
284.368,2.6236215703927734,310.5,343675.092848593,4193868.0752301957,114.07000000000001,791,OK
284.37,2.6236215703927734,310.5,343675.09553833667,4193868.085729636,114.07000000000001,791,OK
284.372,2.6236215703927734,310.5,343675.09822844685,4193868.096228982,114.07000000000001,790,OK
284.374,2.6236215703927734,310.5,343675.1009189235,4193868.1067282343,114.07000000000001,790,OK
284.376,2.6236215703927734,310.5,343675.10360976664,4193868.1172273927,114.07000000000001,790,OK
284.378,2.6278472909975035,310.0,343675.5906402662,4193868.0035674777,114.07000000000001,789,OK
284.38,2.6278472909975035,310.0,343675.593327508,4193868.0140495417,114.07000000000001,789,OK
284.382,2.6278472909975035,310.0,343675.5960151158,4193868.024531512,114.07000000000001,790,OK
284.384,2.6278472909975035,310.0,343675.5987030894,4193868.0350133884,114.07000000000001,788,OK
284.386,2.6278472909975035,310.0,343675.60139142897,4193868.045495171,114.07000000000001,788,OK
284.388,2.6278472909975035,310.0,343675.60408013436,4193868.0559768598,114.07000000000001,785,OK
284.39,2.6278472909975035,310.0,343675.60676920565,4193868.066458455,114.07000000000001,787,OK
284.392,2.6278472909975035,310.0,343675.6094586428,4193868.076939956,114.07000000000001,787,OK
284.394,2.6278472909975035,310.0,343675.61214844586,4193868.087421363,114.07000000000001,787,OK
284.396,2.6278472909975035,310.0,343675.6148386147,4193868.097902676,114.07000000000001,787,OK
284.398,2.6278472909975035,310.0,343675.6175291495,4193868.1083838954,114.07000000000001,789,OK
284.4,2.6278472909975035,310.0,343675.6202200501,4193868.118865021,114.07000000000001,785,OK
284.402,2.6278472909975035,310.0,343675.6229113166,4193868.1293460527,114.07000000000001,783,OK
284.404,2.6278472909975035,310.0,343675.62560294895,4193868.13982699,114.07000000000001,780,OK
284.406,2.6278472909975035,310.0,343675.62829494715,4193868.1503078337,114.07000000000001,779,OK
284.408,2.6278472909975035,310.0,343675.6309873112,4193868.160788583,114.07000000000001,780,OK
284.41,2.6278472909975035,310.0,343675.63368004106,4193868.171269239,114.07000000000001,780,OK
284.412,2.6278472909975035,310.0,343675.6363731368,4193868.1817498,114.07000000000001,783,OK
284.414,2.6278472909975035,310.0,343675.6390665984,4193868.192230268,114.07000000000001,781,OK
284.416,2.6278472909975035,310.0,343675.64176042576,4193868.2027106415,114.07000000000001,781,OK
284.418,2.6278472909975035,310.0,343675.644454619,4193868.213190921,114.07000000000001,779,OK
284.42,2.6278472909975035,310.0,343675.6471491781,4193868.2236711066,114.07000000000001,779,OK
284.422,2.6278472909975035,310.0,343675.64984410297,4193868.234151198,114.07000000000001,779,OK
284.424,2.6278472909975035,310.0,343675.6525393937,4193868.2446311954,114.07000000000001,781,OK
284.426,2.6278472909975035,310.0,343675.6552350502,4193868.2551110988,114.07000000000001,778,OK
284.428,2.6278472909975035,310.0,343675.6579310725,4193868.2655909075,114.07000000000001,777,OK
284.43,2.6278472909975035,310.0,343675.6606274607,4193868.2760706227,114.07000000000001,776,OK
284.432,2.6278472909975035,310.0,343675.6633242147,4193868.2865502434,114.07000000000001,775,OK
284.434,2.6278472909975035,310.0,343675.6660213345,4193868.2970297704,114.07000000000001,774,OK
284.436,2.6278472909975035,310.0,343675.66871882003,4193868.307509203,114.07000000000001,774,OK
284.438,2.6278472909975035,310.0,343675.6714166714,4193868.3179885414,114.07000000000001,775,OK
284.44,2.6278472909975035,310.0,343675.6741148886,4193868.328467786,114.07000000000001,776,OK
284.442,2.6278472909975035,310.0,343675.67681347154,4193868.3389469357,114.07000000000001,777,OK
284.444,2.6278472909975035,310.0,343675.6795124203,4193868.3494259915,114.07000000000001,778,OK
284.446,2.6278472909975035,310.0,343675.6822117349,4193868.3599049533,114.07000000000001,781,OK
284.448,2.6278472909975035,310.0,343675.68491141516,4193868.3703838205,114.07000000000001,781,OK
284.45,2.6278472909975035,310.0,343675.68761146127,4193868.3808625937,114.07000000000001,781,OK
284.452,2.6278472909975035,310.0,343675.69031187316,4193868.3913412727,114.07000000000001,781,OK
284.454,2.6278472909975035,310.0,343675.6930126508,4193868.4018198573,114.07000000000001,781,OK
284.456,2.6278472909975035,310.0,343675.69571379427,4193868.412298348,114.07000000000001,782,OK
284.458,2.6278472909975035,310.0,343675.6984153034,4193868.422776744,114.07000000000001,782,OK
284.46,2.6278472909975035,310.0,343675.7011171784,4193868.4332550457,114.07000000000001,780,OK
284.462,2.6278472909975035,310.0,343675.70381941914,4193868.443733253,114.07000000000001,780,OK
284.464,2.6278472909975035,310.0,343675.7065220256,4193868.4542113664,114.07000000000001,779,OK
284.466,2.6278472909975035,310.0,343675.70922499785,4193868.464689385,114.07000000000001,777,OK
284.468,2.6278472909975035,310.0,343675.7119283358,4193868.4751673094,114.07000000000001,777,OK
284.47,2.6278472909975035,310.0,343675.71463203954,4193868.4856451396,114.07000000000001,778,OK
284.472,2.6278472909975035,310.0,343675.71733610897,4193868.4961228753,114.07000000000001,778,OK
284.474,2.6001811934782024,310.0,343675.7200405442,4193868.5066005164,113.92,779,OK
284.476,2.6001811934782024,310.0,343675.72274534515,4193868.517078063,113.92,778,OK
284.478,2.6001811934782024,310.0,343675.72545051185,4193868.5275555155,113.92,778,OK
284.48,2.6001811934782024,310.0,343675.72815604426,4193868.5380328735,113.92,778,OK
284.482,2.6001811934782024,310.0,343675.7308619424,4193868.548510137,113.92,777,OK
284.484,2.6001811934782024,310.0,343675.73356820625,4193868.558987306,113.92,777,OK
284.486,2.6001811934782024,310.0,343675.7362748358,4193868.569464381,113.92,775,OK
284.488,2.6001811934782024,310.0,343675.7389818311,4193868.5799413607,113.92,769,OK
284.49,2.6001811934782024,310.0,343675.74168919213,4193868.5904182466,113.92,770,OK
284.492,2.6001811934782024,310.0,343675.74439691886,4193868.600895038,113.92,770,OK
284.494,2.6001811934782024,310.0,343675.74710501125,4193868.611371734,113.92,769,OK
284.496,2.6001811934782024,310.0,343675.7498134694,4193868.6218483364,113.92,770,OK
284.498,2.6001811934782024,310.0,343675.75252229325,4193868.6323248437,113.92,766,OK
284.5,2.6001811934782024,310.0,343675.7552314828,4193868.642801257,113.92,765,OK
284.502,2.6001811934782024,310.0,343675.757941038,4193868.653277575,113.92,764,OK
284.504,2.6001811934782024,310.0,343675.7606509589,4193868.663753799,113.92,763,OK
284.506,2.6001811934782024,310.0,343675.7633612455,4193868.6742299283,113.92,760,OK
284.508,2.6001811934782024,310.0,343675.7660718978,4193868.684705963,113.92,758,OK
284.51,2.6001811934782024,310.0,343675.7687829158,4193868.6951819025,113.92,757,OK
284.512,2.6001811934782024,310.0,343675.77149429946,4193868.705657748,113.92,754,OK
284.514,2.6001811934782024,310.0,343675.77420604875,4193868.7161334986,113.92,754,OK
284.516,2.6001811934782024,310.0,343675.77691816376,4193868.7266091546,113.92,752,OK
284.518,2.6001811934782024,310.0,343675.7796306444,4193868.737084716,113.92,751,OK
284.52,2.6001811934782024,310.0,343675.78234349075,4193868.7475601826,113.92,751,OK
284.522,2.6001811934782024,310.0,343675.78505670273,4193868.7580355546,113.92,752,OK
284.524,2.6001811934782024,310.0,343675.7877702804,4193868.7685108315,113.92,752,OK
284.526,2.6001811934782024,310.0,343675.7904842237,4193868.778986014,113.92,751,OK
284.528,2.6001811934782024,310.0,343675.7931985326,4193868.789461102,113.92,749,OK
284.53,2.6001811934782024,310.0,343675.7959132072,4193868.799936095,113.92,747,OK
284.532,2.6001811934782024,310.0,343675.79862824746,4193868.810410993,113.92,746,OK
284.534,2.6001811934782024,310.0,343675.80134365335,4193868.8208857966,113.92,745,OK
284.536,2.6001811934782024,310.0,343675.80405942485,4193868.831360505,113.92,746,OK
284.538,2.6001811934782024,310.0,343675.806775562,4193868.841835119,113.92,743,OK
284.54,2.6001811934782024,310.0,343675.8094920648,4193868.852309638,113.92,743,OK
284.542,2.6001811934782024,310.0,343675.81220893323,4193868.862784062,113.92,742,OK
284.544,2.6001811934782024,310.0,343675.81492616725,4193868.8732583914,113.92,742,OK
284.546,2.6001811934782024,310.0,343675.81764376693,4193868.883732626,113.92,741,OK
284.548,2.6001811934782024,310.0,343675.8203617322,4193868.8942067656,113.92,740,OK
284.55,2.6001811934782024,310.0,343675.8230800631,4193868.9046808104,113.92,737,OK
284.552,2.6001811934782024,310.0,343675.8257987596,4193868.9151547602,113.92,734,OK
284.554,2.6001811934782024,310.0,343675.82851782173,4193868.925628615,113.92,732,OK
284.556,2.6001811934782024,310.0,343675.8312372494,4193868.9361023754,113.92,730,OK
284.558,2.6001811934782024,310.0,343675.8339570428,4193868.9465760402,113.92,730,OK
284.56,2.6001811934782024,310.0,343675.8366772017,4193868.9570496106,113.92,731,OK
284.562,2.6001811934782024,310.0,343675.8393977262,4193868.967523086,113.92,733,OK
284.564,2.6001811934782024,310.0,343675.8421186163,4193868.9779964658,113.92,731,OK
284.566,2.6001811934782024,310.0,343675.844839872,4193868.988469751,113.92,729,OK
284.568,2.6001811934782024,310.0,343675.8475614933,4193868.9989429414,113.92,733,OK
284.57,2.5988337623557682,309.5,343676.33420399064,4193868.8836347205,113.89,735,OK
284.572,2.5988337623557682,309.5,343676.3369219522,4193868.8940908285,113.89,737,OK
284.574,2.5988337623557682,309.5,343676.3396402787,4193868.904546842,113.89,735,OK
284.576,2.5988337623557682,309.5,343676.34235897026,4193868.9150027605,113.89,737,OK
284.578,2.5988337623557682,309.5,343676.34507802676,4193868.925458584,113.89,739,OK
284.58,2.5988337623557682,309.5,343676.3477974482,4193868.935914313,113.89,736,OK
284.582,2.5988337623557682,309.5,343676.35051723465,4193868.9463699465,113.89,735,OK
284.584,2.5988337623557682,309.5,343676.35323738604,4193868.9568254855,113.89,734,OK
284.586,2.5988337623557682,309.5,343676.35595790244,4193868.967280929,113.89,732,OK
284.588,2.5988337623557682,309.5,343676.35867878376,4193868.977736278,113.89,732,OK
284.59,2.5988337623557682,309.5,343676.3614000301,4193868.988191532,113.89,727,OK
284.592,2.5988337623557682,309.5,343676.3641216413,4193868.998646691,113.89,726,OK
284.594,2.5695430219634074,301.0,343684.59259589296,4193866.867373597,113.35000000000001,726,OK
284.596,2.5695430219634074,301.0,343684.5952434687,4193866.877541434,113.35000000000001,727,OK
284.598,2.5695430219634074,301.0,343684.59789139935,4193866.8877091785,113.35000000000001,728,OK
284.6,2.5695430219634074,301.0,343684.60053968494,4193866.8978768312,113.35000000000001,728,OK
284.602,2.5695430219634074,301.0,343684.6031883254,4193866.908044391,113.35000000000001,728,OK
284.604,2.5695430219634074,301.0,343684.6058373208,4193866.9182118587,113.35000000000001,727,OK
284.606,2.5695430219634074,301.0,343684.6084866711,4193866.9283792335,113.35000000000001,725,OK
284.608,2.5695430219634074,301.0,343684.61113637633,4193866.938546516,113.35000000000001,724,OK
284.61,2.5695430219634074,301.0,343684.61378643644,4193866.948713706,113.35000000000001,723,OK
284.612,2.5695430219634074,301.0,343684.61643685144,4193866.9588808035,113.35000000000001,725,OK
284.614,2.5695430219634074,301.0,343684.6190876214,4193866.9690478086,113.35000000000001,722,OK
284.616,2.5695430219634074,301.0,343684.6217387462,4193866.979214721,113.35000000000001,722,OK
284.618,2.5695430219634074,301.0,343684.6243902259,4193866.989381541,113.35000000000001,723,OK
284.62,2.5695430219634074,301.0,343684.6270420605,4193866.999548268,113.35000000000001,723,OK
284.622,2.5695430219634074,301.0,343684.62969424995,4193867.009714903,113.35000000000001,726,OK
284.624,2.5695430219634074,301.0,343684.6323467943,4193867.019881445,113.35000000000001,725,OK
284.626,2.5695430219634074,301.0,343684.63499969355,4193867.0300478945,113.35000000000001,724,OK
284.628,2.5695430219634074,301.0,343684.6376529476,4193867.0402142517,113.35000000000001,721,OK
284.63,2.5695430219634074,301.0,343684.6403065566,4193867.050380516,113.35000000000001,720,OK
284.632,2.5695430219634074,301.0,343684.64296052046,4193867.060546688,113.35000000000001,722,OK
284.634,2.5695430219634074,301.0,343684.64561483916,4193867.0707127666,113.35000000000001,723,OK
284.636,2.5695430219634074,301.0,343684.64826951275,4193867.080878753,113.35000000000001,724,OK
284.638,2.5695430219634074,301.0,343684.6509245412,4193867.091044647,113.35000000000001,722,OK
284.64,2.5695430219634074,301.0,343684.65357992443,4193867.101210448,113.35000000000001,722,OK
284.642,2.5695430219634074,301.0,343684.6562356626,4193867.111376156,113.35000000000001,723,OK
284.644,2.5695430219634074,301.0,343684.65889175556,4193867.121541772,113.35000000000001,723,OK
284.646,2.5719098839056627,300.5,343685.14530144556,4193867.005284193,113.34,722,OK
284.648,2.5719098839056627,300.5,343685.14795383497,4193867.0154327373,113.34,720,OK
284.65,2.5719098839056627,300.5,343685.15060657857,4193867.0255811885,113.34,719,OK
284.652,2.5719098839056627,300.5,343685.1532596765,4193867.0357295475,113.34,719,OK
284.654,2.5719098839056627,300.5,343685.1559131286,4193867.045877814,113.34,716,OK
284.656,2.5719098839056627,300.5,343685.15856693493,4193867.0560259875,113.34,714,OK
284.658,2.5719098839056627,300.5,343685.16122109554,4193867.0661740685,113.34,715,OK
284.66,2.5719098839056627,300.5,343685.16387561033,4193867.076322057,113.34,715,OK
284.662,2.5719098839056627,300.5,343685.1665304794,4193867.0864699525,113.34,715,OK
284.664,2.5719098839056627,300.5,343685.1691857027,4193867.0966177555,113.34,715,OK
284.666,2.5719098839056627,300.5,343685.1718412802,4193867.106765466,113.34,717,OK
284.668,2.5719098839056627,300.5,343685.17449721193,4193867.1169130835,113.34,717,OK
284.67,2.5719098839056627,300.5,343685.1771534979,4193867.1270606085,113.34,717,OK
284.672,2.5719098839056627,300.5,343685.179810138,4193867.137208041,113.34,718,OK
284.674,2.5719098839056627,300.5,343685.1824671324,4193867.14735538,113.34,716,OK
284.676,2.5719098839056627,300.5,343685.185124481,4193867.1575026265,113.34,714,OK
284.678,2.5719098839056627,300.5,343685.18778218376,4193867.1676497804,113.34,714,OK
284.68,2.5719098839056627,300.5,343685.1904402407,4193867.1777968416,113.34,713,OK
284.682,2.5719098839056627,300.5,343685.1930986519,4193867.18794381,113.34,714,OK
284.684,2.5719098839056627,300.5,343685.19575741724,4193867.1980906855,113.34,712,OK
284.686,2.5719098839056627,300.5,343685.19841653685,4193867.2082374683,113.34,712,OK
284.688,2.5719098839056627,300.5,343685.2010760106,4193867.2183841583,113.34,712,OK
284.69,2.5719098839056627,300.5,343685.2037358385,4193867.2285307553,113.34,712,OK
284.692,2.5719098839056627,300.5,343685.2063960206,4193867.2386772595,113.34,711,OK
284.694,2.5719098839056627,300.5,343685.2090565569,4193867.2488236707,113.34,709,OK
284.696,2.5719098839056627,300.5,343685.2117174474,4193867.2589699896,113.34,709,OK
284.698,2.6466780734569895,398.0,343590.9049092161,4193892.0072238054,118.24000000000001,709,OK
284.7,2.6466780734569895,398.0,343590.9084343952,4193892.0206619445,118.24000000000001,708,OK
284.702,2.6466780734569895,398.0,343590.9119600434,4193892.0340999607,118.24000000000001,707,OK
284.704,2.6466780734569895,398.0,343590.91548616067,4193892.047537854,118.24000000000001,707,OK
284.706,2.6466780734569895,398.0,343590.919012747,4193892.060975624,118.24000000000001,707,OK
284.708,2.6466780734569895,398.0,343590.92253980244,4193892.07441327,118.24000000000001,708,OK
284.71,2.6466780734569895,398.0,343590.92606732686,4193892.087850794,118.24000000000001,707,OK
284.712,2.6466780734569895,398.0,343590.9295953204,4193892.101288195,118.24000000000001,708,OK
284.714,2.6466780734569895,398.0,343590.933123783,4193892.114725472,118.24000000000001,707,OK
284.716,2.6466780734569895,398.0,343590.9366527146,4193892.128162626,118.24000000000001,706,OK
284.718,2.6466780734569895,398.0,343590.94018211524,4193892.141599657,118.24000000000001,705,OK
284.72,2.6466780734569895,398.0,343590.94371198496,4193892.155036565,118.24000000000001,703,OK
284.722,2.6466780734569895,398.0,343590.9472423237,4193892.1684733494,118.24000000000001,703,OK
284.724,2.6466780734569895,398.0,343590.95077313145,4193892.181910011,118.24000000000001,703,OK
284.726,2.6466780734569895,398.0,343590.9543044083,4193892.1953465487,118.24000000000001,701,OK
284.728,2.6466780734569895,398.0,343590.9578361541,4193892.2087829635,118.24000000000001,698,OK
284.73,2.6466780734569895,398.0,343590.96136836894,4193892.2222192553,118.24000000000001,697,OK
284.732,2.6466780734569895,398.0,343590.96490105276,4193892.2356554233,118.24000000000001,697,OK
284.734,2.6466780734569895,398.0,343590.9684342056,4193892.2490914683,118.24000000000001,697,OK
284.736,2.6466780734569895,398.0,343590.97196782747,4193892.26252739,118.24000000000001,698,OK
284.738,2.6466780734569895,398.0,343590.97550191835,4193892.275963188,118.24000000000001,699,OK
284.74,2.6466780734569895,398.0,343590.9790364782,4193892.289398863,118.24000000000001,702,OK
284.742,2.6466780734569895,398.0,343590.98257150705,4193892.3028344144,118.24000000000001,704,OK
284.744,2.6466780734569895,398.0,343590.98610700486,4193892.3162698424,118.24000000000001,704,OK
284.746,2.6466780734569895,398.0,343590.98964297166,4193892.3297051466,118.24000000000001,702,OK
284.748,2.6466780734569895,398.0,343590.9931794075,4193892.343140328,118.24000000000001,704,OK
284.75,2.6466780734569895,398.0,343590.99671631225,4193892.3565753857,118.24000000000001,702,OK
284.752,2.6433619859641833,398.5,343590.5167351605,4193892.497328172,118.24000000000001,705,OK
284.754,2.649100871680439,398.5,343590.5202774477,4193892.510779861,118.28,706,OK
284.756,2.649100871680439,398.5,343590.5238202045,4193892.524231426,118.28,706,OK
284.758,2.649100871680439,398.5,343590.5273634308,4193892.537682867,118.28,706,OK
284.76,2.649100871680439,398.5,343590.53090712667,4193892.551134185,118.28,706,OK
284.762,2.649100871680439,398.5,343590.5344512921,4193892.564585379,118.28,705,OK
284.764,2.649100871680439,398.5,343590.537995927,4193892.578036449,118.28,706,OK
284.766,2.649100871680439,398.5,343590.54154103145,4193892.591487395,118.28,703,OK
284.768,2.649100871680439,398.5,343590.5450866055,4193892.604938218,118.28,700,OK
284.77,2.649100871680439,398.5,343590.54863264895,4193892.618388917,118.28,701,OK
284.772,2.7041363028241787,398.0,343591.0356532158,4193892.504352868,118.64,699,OK
284.774,2.7041363028241787,398.0,343591.0391957479,4193892.517786443,118.64,697,OK
284.776,2.7041363028241787,398.0,343591.0427387489,4193892.531219894,118.64,699,OK
284.778,2.7041363028241787,398.0,343591.0462822189,4193892.544653222,118.64,699,OK
284.78,2.7041363028241787,398.0,343591.04982615774,4193892.558086426,118.64,699,OK
284.782,2.7041363028241787,398.0,343591.05337056547,4193892.571519506,118.64,698,OK
284.784,2.7041363028241787,398.0,343591.05691544217,4193892.5849524625,118.64,699,OK
284.786,2.7041363028241787,398.0,343591.06046078773,4193892.5983852954,118.64,699,OK
284.788,2.7041363028241787,398.0,343591.06400660216,4193892.6118180044,118.64,702,OK
284.79,2.7041363028241787,398.0,343591.0675528855,4193892.6252505896,118.64,704,OK
284.792,2.7262288143483753,397.5,343591.55452916084,4193892.5110276705,118.77,704,OK
284.794,2.7262288143483753,397.5,343591.5580719256,4193892.5244431333,118.77,704,OK
284.796,2.7262288143483753,397.5,343591.5616151587,4193892.537858472,118.77,705,OK
284.798,2.7262288143483753,397.5,343591.56515886006,4193892.5512736877,118.77,707,OK
284.8,2.7262288143483753,397.5,343591.5687030297,4193892.5646887794,118.77,708,OK
284.802,2.7262288143483753,397.5,343591.57224766765,4193892.578103747,118.77,705,OK
284.804,2.7262288143483753,397.5,343591.5757927738,4193892.5915185916,118.77,706,OK
284.806,2.7262288143483753,397.5,343591.5793383483,4193892.604933312,118.77,708,OK
284.808,2.7262288143483753,397.5,343591.58288439095,4193892.618347909,118.77,709,OK
284.81,2.7262288143483753,397.5,343591.58643090195,4193892.631762382,118.77,709,OK
284.812,2.7262288143483753,397.5,343591.5899778812,4193892.645176731,118.77,708,OK
284.814,2.7262288143483753,397.5,343591.5935253286,4193892.6585909566,118.77,706,OK
284.816,2.7262288143483753,397.5,343591.59707324434,4193892.672005058,118.77,707,OK
284.818,2.7262288143483753,397.5,343591.6006216283,4193892.6854190356,118.77,707,OK
284.82,2.7262288143483753,397.5,343591.60417048045,4193892.698832889,118.77,708,OK
284.822,2.7262288143483753,397.5,343591.60771980084,4193892.712246619,118.77,706,OK
284.824,2.7262288143483753,397.5,343591.6112695895,4193892.725660225,118.77,706,OK
284.826,2.7262288143483753,397.5,343591.61481984635,4193892.7390737073,118.77,709,OK
284.828,2.7262288143483753,397.5,343591.6183705714,4193892.7524870653,118.77,709,OK
284.83,2.7262288143483753,397.5,343591.6219217647,4193892.7659002994,118.77,709,OK
284.832,2.7262288143483753,397.5,343591.6254734262,4193892.7793134097,118.77,707,OK
284.834,2.7262288143483753,397.5,343591.6290255559,4193892.792726396,118.77,707,OK
284.836,2.7262288143483753,397.5,343591.6325781538,4193892.806139258,118.77,708,OK
284.838,2.7262288143483753,397.5,343591.63613121986,4193892.8195519964,118.77,707,OK
284.84,2.7262288143483753,397.5,343591.63968475413,4193892.8329646103,118.77,706,OK
284.842,2.7262288143483753,397.5,343591.64323875663,4193892.846377101,118.77,706,OK
284.844,2.7262288143483753,397.5,343591.6467932273,4193892.8597894665,118.77,707,OK
284.846,2.7262288143483753,397.5,343591.6503481661,4193892.873201709,118.77,709,OK
284.848,2.7262288143483753,397.5,343591.6539035731,4193892.8866138267,118.77,708,OK
284.85,2.7262288143483753,397.5,343591.65745944827,4193892.9000258204,118.77,709,OK
284.852,2.7262288143483753,397.5,343591.6610157916,4193892.91343769,118.77,710,OK
284.854,2.7262288143483753,397.5,343591.6645726031,4193892.9268494355,118.77,710,OK
284.856,2.7262288143483753,397.5,343591.6681298828,4193892.9402610566,118.77,709,OK
284.858,2.7262288143483753,397.5,343591.6716876305,4193892.953672554,118.77,706,OK
284.86,2.7262288143483753,397.5,343591.6752458465,4193892.967083927,118.77,704,OK
284.862,2.7262288143483753,397.5,343591.6788045306,4193892.9804951753,118.77,703,OK
284.864,2.7262288143483753,397.5,343591.68236368283,4193892.9939063,118.77,702,OK
284.866,2.7113182011725177,398.0,343591.20265905577,4193893.1355969445,118.69,703,OK
284.868,2.7113182011725177,398.0,343591.2062236224,4193893.1490246896,118.69,702,OK
284.87,2.7113182011725177,398.0,343591.20978865767,4193893.1624523103,118.69,700,OK
284.872,2.7113182011725177,398.0,343591.2133541617,4193893.1758798063,118.69,699,OK
284.874,2.7113182011725177,398.0,343591.21692013444,4193893.189307178,118.69,698,OK
284.876,2.7113182011725177,398.0,343591.22048657585,4193893.202734425,118.69,696,OK
284.878,2.7113182011725177,398.0,343591.22405348596,4193893.2161615477,118.69,697,OK
284.88,2.7113182011725177,398.0,343591.2276208648,4193893.229588546,118.69,698,OK
284.882,2.7113182011725177,398.0,343591.2311887123,4193893.2430154197,118.69,697,OK
284.884,2.7113182011725177,398.0,343591.23475702846,4193893.2564421687,118.69,698,OK
284.886,2.7113182011725177,398.0,343591.2383258134,4193893.269868793,118.69,696,OK
284.888,2.7113182011725177,398.0,343591.2418950669,4193893.283295293,118.69,696,OK
284.89,2.7113182011725177,398.0,343591.2454647891,4193893.2967216684,118.69,697,OK
284.892,2.7113182011725177,398.0,343591.24903498,4193893.310147919,118.69,699,OK
284.894,2.7113182011725177,398.0,343591.2526056395,4193893.323574045,118.69,703,OK
284.896,2.7113182011725177,398.0,343591.25617676775,4193893.337000047,118.69,705,OK
284.898,2.7113182011725177,398.0,343591.2597483646,4193893.3504259232,118.69,705,OK
284.9,2.7113182011725177,398.0,343591.2633204301,4193893.3638516753,118.69,704,OK
284.902,2.7113182011725177,398.0,343591.26689296425,4193893.377277303,118.69,704,OK
284.904,2.7113182011725177,398.0,343591.27046596707,4193893.3907028055,118.69,703,OK
284.906,2.7113182011725177,398.0,343591.27403943846,4193893.4041281836,118.69,703,OK
284.908,2.7113182011725177,398.0,343591.27761337854,4193893.4175534365,118.69,704,OK
284.91,2.7113182011725177,398.0,343591.28118778724,4193893.430978565,118.69,703,OK
284.912,2.7113182011725177,398.0,343591.2847626645,4193893.4444035687,118.69,701,OK
284.914,2.7113182011725177,398.0,343591.28833801043,4193893.4578284477,118.69,701,OK
284.916,2.7113182011725177,398.0,343591.291913825,4193893.471253202,118.69,702,OK
284.918,2.7113182011725177,398.0,343591.29549010814,4193893.4846778307,118.69,701,OK
284.92,2.7113182011725177,398.0,343591.29906685994,4193893.4981023353,118.69,700,OK
284.922,2.714190936650641,398.0,343591.30264408025,4193893.511526715,118.71000000000001,703,OK
284.924,2.714190936650641,398.0,343591.30622176925,4193893.5249509695,118.71000000000001,701,OK
284.926,2.714190936650641,398.0,343591.30979992676,4193893.538375099,118.71000000000001,702,OK
284.928,2.714190936650641,398.0,343591.3133785529,4193893.551799104,118.71000000000001,702,OK
284.93,2.714190936650641,398.0,343591.3169576476,4193893.565222984,118.71000000000001,700,OK
284.932,2.714190936650641,398.0,343591.32053721097,4193893.578646739,118.71000000000001,700,OK
284.934,2.714190936650641,398.0,343591.3241172428,4193893.592070369,118.71000000000001,700,OK
284.936,2.714190936650641,398.0,343591.32769774325,4193893.605493874,118.71000000000001,697,OK
284.938,2.714190936650641,398.0,343591.3312787123,4193893.6189172543,118.71000000000001,700,OK
284.94,2.714190936650641,398.0,343591.3348601499,4193893.632340509,118.71000000000001,699,OK
284.942,2.714190936650641,398.0,343591.33844205603,4193893.645763639,118.71000000000001,700,OK
284.944,2.714190936650641,398.0,343591.3420244307,4193893.659186644,118.71000000000001,700,OK
284.946,3.6956069656237527,566.0,343429.0291600931,4193937.00124872,136.4,700,OK
