Azimut,Altitud_grados,Distancia_m,Cota_m
249.04000,1.03507,719.70,113.286
249.04500,1.03521,719.60,113.286
249.05000,1.03521,719.60,113.286
249.05500,1.03521,719.60,113.286
249.06000,1.03607,719.00,113.286
249.06500,1.03607,719.00,113.286
249.07000,1.03607,719.00,113.286
249.07500,1.03607,719.00,113.286
249.08000,1.03622,718.90,113.286
249.08500,1.03622,718.90,113.286
249.09000,1.03622,718.90,113.286
249.09500,1.03622,718.90,113.286
249.10000,1.03593,719.10,113.286
249.10500,1.03578,719.20,113.286
249.11000,1.03564,719.30,113.286
249.11500,1.03564,719.30,113.286
249.12000,1.03564,719.30,113.286
249.12500,1.03970,719.80,113.346
249.13000,1.03970,719.80,113.346
249.13500,1.03984,719.70,113.346
249.14000,1.03984,719.70,113.346
249.14500,1.03984,719.70,113.346
249.15000,1.03984,719.70,113.346
249.15500,1.04277,720.70,113.401
249.16000,1.04277,720.70,113.401
249.16500,1.04277,720.70,113.401
249.17000,1.04291,720.60,113.401
249.17500,1.04291,720.60,113.401
249.18000,1.04364,720.10,113.401
249.18500,1.04378,720.00,113.401
249.19000,1.04378,720.00,113.401
249.19500,1.04378,720.00,113.401
249.20000,1.04378,720.00,113.401
249.20500,1.04393,719.90,113.401
249.21000,1.04393,719.90,113.401
249.21500,1.04378,720.00,113.401
249.22000,1.04349,720.20,113.401
249.22500,1.04320,720.40,113.401
249.23000,1.04320,720.40,113.401
249.23500,1.04335,720.30,113.401
249.24000,1.04335,720.30,113.401
249.24500,1.04335,720.30,113.401
249.25000,1.04335,720.30,113.401
249.25500,1.04349,720.20,113.401
249.26000,1.04349,720.20,113.401
249.26500,1.04335,720.30,113.401
249.27000,1.04306,720.50,113.401
249.27500,1.04291,720.60,113.401
249.28000,1.04262,720.80,113.401
249.28500,1.04233,721.00,113.401
249.29000,1.04197,718.50,113.351
249.29500,1.04197,718.50,113.351
249.30000,1.04183,718.60,113.351
249.30500,1.04154,718.80,113.351
249.31000,1.03835,720.40,113.340
249.31500,1.03343,718.90,113.251
249.32000,1.03343,718.90,113.251
249.32500,1.03357,718.80,113.251
249.33000,1.03357,718.80,113.251
249.33500,1.03357,718.80,113.251
249.34000,1.03357,718.80,113.251
249.34500,1.03372,718.70,113.251
249.35000,1.03343,718.90,113.251
249.35500,1.03328,719.00,113.251
249.36000,1.01726,717.60,113.025
249.36500,1.01726,717.60,113.025
249.37000,1.01726,717.60,113.025
249.37500,1.01740,717.50,113.025
249.38000,1.01740,717.50,113.025
249.38500,1.01740,717.50,113.025
249.39000,1.01740,717.50,113.025
249.39500,1.01740,717.50,113.025
249.40000,1.02388,719.00,113.133
249.40500,1.02388,719.00,113.133
249.41000,1.02388,719.00,113.133
249.41500,1.02388,719.00,113.133
249.42000,1.02403,718.90,113.133
249.42500,1.02403,718.90,113.133
249.43000,1.02403,718.90,113.133
249.43500,1.02403,718.90,113.133
249.44000,1.02417,718.80,113.133
249.44500,1.02417,718.80,113.133
249.45000,1.02417,718.80,113.133
249.45500,1.02417,718.80,113.133
249.46000,1.02431,718.70,113.133
249.46500,1.02431,718.70,113.133
249.47000,1.02431,718.70,113.133
249.47500,1.02417,718.80,113.133
249.48000,1.02388,719.00,113.133
249.48500,1.02374,719.10,113.133
249.49000,1.02346,719.30,113.133
249.49500,1.02317,719.50,113.133
249.50000,1.02303,719.60,113.133
249.50500,1.02275,719.80,113.133
249.51000,1.02246,720.00,113.133
249.51500,1.01704,719.50,113.056
249.52000,1.01704,719.50,113.056
249.52500,1.01704,719.50,113.056
249.53000,1.06134,720.50,113.631
249.53500,1.06134,720.50,113.631
249.54000,1.06134,720.50,113.631
249.54500,1.06134,720.50,113.631
249.55000,1.06134,720.50,113.631
249.55500,1.06149,720.40,113.631
249.56000,1.06149,720.40,113.631
249.56500,1.06149,720.40,113.631
249.57000,1.06149,720.40,113.631
249.57500,1.06164,720.30,113.631
249.58000,1.06164,720.30,113.631
249.58500,1.06164,720.30,113.631
249.59000,1.06164,720.30,113.631
249.59500,1.06178,720.20,113.631
249.60000,1.06178,720.20,113.631
249.60500,1.06178,720.20,113.631
249.61000,1.06178,720.20,113.631
249.61500,1.06193,720.10,113.631
249.62000,1.06193,720.10,113.631
249.62500,1.06193,720.10,113.631
249.63000,1.06193,720.10,113.631
249.63500,1.06193,720.10,113.631
249.64000,1.06208,720.00,113.631
249.64500,1.06178,720.20,113.631
249.65000,1.06149,720.40,113.631
249.65500,1.06119,720.60,113.631
249.66000,1.06105,720.70,113.631
249.66500,1.06075,720.90,113.631
249.67000,1.04958,721.10,113.494
249.67500,1.04943,721.20,113.494
249.68000,1.03519,720.00,113.293
249.68500,1.03505,720.10,113.293
249.69000,1.03476,720.30,113.293
249.69500,1.03447,720.50,113.293
249.70000,1.03433,720.60,113.293
249.70500,1.01583,720.30,113.055
249.71000,1.01597,720.20,113.055
249.71500,1.01597,720.20,113.055
249.72000,1.01597,720.20,113.055
249.72500,1.01597,720.20,113.055
249.73000,1.01597,720.20,113.055
249.73500,1.01569,720.40,113.055
249.74000,0.99983,720.60,112.859
249.74500,0.99969,720.70,112.859
249.75000,0.99942,720.90,112.859
249.75500,0.96352,721.60,112.419
249.76000,0.96352,721.60,112.419
249.76500,0.96352,721.60,112.419
249.77000,0.96352,721.60,112.419
249.77500,0.96325,721.80,112.419
249.78000,0.96312,721.90,112.419
249.78500,0.96285,722.10,112.419
249.79000,0.96259,722.30,112.419
249.79500,0.96245,722.40,112.419
249.80000,0.95992,721.20,112.367
249.80500,0.95979,721.30,112.367
249.81000,0.95428,720.30,112.281
249.81500,0.95428,720.30,112.281
249.82000,0.97777,792.70,113.812
249.82500,0.97777,792.70,113.812
249.83000,0.97777,792.70,113.812
249.83500,0.97789,792.60,113.812
249.84000,1.15899,792.10,116.308
249.84500,1.15914,792.00,116.308
249.85000,1.15914,792.00,116.308
249.85500,1.15914,792.00,116.308
249.86000,1.16002,791.40,116.308
249.86500,1.16002,791.40,116.308
249.87000,1.16002,791.40,116.308
249.87500,1.16002,791.40,116.308
249.88000,1.16017,791.30,116.308
249.88500,1.16017,791.30,116.308
249.89000,1.16017,791.30,116.308
249.89500,1.16017,791.30,116.308
249.90000,1.16068,791.20,116.313
249.90500,1.16068,791.20,116.313
249.91000,1.16068,791.20,116.313
249.91500,1.16068,791.20,116.313
249.92000,1.16082,791.10,116.313
249.92500,1.16082,791.10,116.313
249.93000,1.16082,791.10,116.313
249.93500,1.16082,791.10,116.313
249.94000,1.16097,791.00,116.313
249.94500,1.16097,791.00,116.313
249.95000,1.16097,791.00,116.313
249.95500,1.16097,791.00,116.313
249.96000,1.16112,790.90,116.313
249.96500,1.16082,791.10,116.313
249.97000,1.16053,791.30,116.313
249.97500,1.16024,791.50,116.313
249.98000,1.16009,791.60,116.313
249.98500,1.15980,791.80,116.313
249.99000,1.15950,792.00,116.313
249.99500,1.15921,792.20,116.313
250.00000,1.11037,791.30,115.620
250.00500,1.11051,791.20,115.620
250.01000,1.11037,791.30,115.620
250.01500,1.11009,791.50,115.620
250.02000,1.10981,791.70,115.620
250.02500,1.10953,791.90,115.620
250.03000,1.10925,792.10,115.620
250.03500,1.10897,792.30,115.620
250.04000,1.10869,792.50,115.620
250.04500,1.09642,791.60,115.433
250.05000,1.09656,791.50,115.433
250.05500,1.09642,791.60,115.433
250.06000,1.09614,791.80,115.433
250.06500,1.09600,791.90,115.433
250.07000,0.99249,790.70,113.981
250.07500,0.98602,788.80,113.859
250.08000,0.98614,788.70,113.859
250.08500,0.98614,788.70,113.859
250.09000,0.98614,788.70,113.859
250.09500,0.98614,788.70,113.859
250.10000,0.98589,788.90,113.859
250.10500,0.98564,789.10,113.859
250.11000,0.98539,789.30,113.859
250.11500,0.98527,789.40,113.859
250.12000,0.98502,789.60,113.859
250.12500,0.98477,789.80,113.859
250.13000,0.98452,790.00,113.859
250.13500,0.97070,788.50,113.643
250.14000,0.97082,788.40,113.643
250.14500,0.97082,788.40,113.643
250.15000,0.97082,788.40,113.643
250.15500,0.97082,788.40,113.643
250.16000,0.97095,788.30,113.643
250.16500,0.97082,788.40,113.643
250.17000,0.97058,788.60,113.643
250.17500,0.94604,787.20,113.282
250.18000,0.94604,787.20,113.282
250.18500,1.03910,786.10,114.541
250.19000,1.03910,786.10,114.541
250.19500,1.03923,786.00,114.541
250.20000,1.03923,786.00,114.541
250.20500,1.03923,786.00,114.541
250.21000,1.03923,786.00,114.541
250.21500,1.03936,785.90,114.541
250.22000,1.05736,785.90,114.788
250.22500,1.05736,785.90,114.788
250.23000,1.05736,785.90,114.788
250.23500,1.05750,785.80,114.788
250.24000,1.05750,785.80,114.788
250.24500,1.05750,785.80,114.788
250.25000,1.05750,785.80,114.788
250.25500,1.05763,785.70,114.788
250.26000,1.05763,785.70,114.788
250.26500,1.05763,785.70,114.788
250.27000,1.05763,785.70,114.788
250.27500,1.05777,785.60,114.788
250.28000,1.05777,785.60,114.788
250.28500,1.05777,785.60,114.788
250.29000,1.05750,785.80,114.788
250.29500,1.05723,786.00,114.788
250.30000,1.05696,786.20,114.788
250.30500,1.05669,786.40,114.788
250.31000,1.03057,786.60,114.433
250.31500,1.03031,786.80,114.433
250.32000,1.03018,786.90,114.433
250.32500,0.98109,785.70,113.738
250.33000,0.98096,785.80,113.738
250.33500,0.98071,786.00,113.738
250.34000,0.98046,786.20,113.738
250.34500,0.97784,786.90,113.714
250.35000,0.97784,786.90,113.714
250.35500,0.97797,786.80,113.714
250.36000,0.97772,787.00,113.714
250.36500,0.97747,787.20,113.714
250.37000,0.94936,787.40,113.331
250.37500,0.94912,787.60,113.331
250.38000,0.92626,786.20,112.994
250.38500,0.92626,786.20,112.994
250.39000,0.92638,786.10,112.994
250.39500,0.92638,786.10,112.994
250.40000,0.92638,786.10,112.994
250.40500,0.92638,786.10,112.994
250.41000,0.92649,786.00,112.994
250.41500,0.92638,786.10,112.994
250.42000,0.92614,786.30,112.994
250.42500,0.86764,287.70,104.640
250.43000,0.86764,287.70,104.640
250.43500,0.86764,287.70,104.640
250.44000,0.86794,287.60,104.640
250.44500,0.86794,287.60,104.640
250.45000,0.86794,287.60,104.640
250.45500,0.86794,287.60,104.640
250.46000,0.86794,287.60,104.640
250.46500,0.86794,287.60,104.640
250.47000,0.86794,287.60,104.640
250.47500,0.86794,287.60,104.640
250.48000,0.86794,287.60,104.640
250.48500,0.86794,287.60,104.640
250.49000,0.86794,287.60,104.640
250.49500,0.86794,287.60,104.640
250.50000,0.86794,287.60,104.640
250.50500,0.86764,287.70,104.640
250.51000,0.86733,287.80,104.640
250.51500,0.86703,287.90,104.640
250.52000,0.86703,287.90,104.640
250.52500,0.82715,288.00,104.441
250.53000,0.82686,288.10,104.441
250.53500,0.82686,288.10,104.441
250.54000,0.82658,288.20,104.441
250.54500,0.82629,288.30,104.441
250.55000,0.82600,288.40,104.441
250.55500,0.82600,288.40,104.441
250.56000,0.87819,701.50,111.036
250.56500,0.87819,701.50,111.036
250.57000,0.87819,701.50,111.036
250.57500,0.88165,702.00,111.086
250.58000,0.88165,702.00,111.086
250.58500,0.88165,702.00,111.086
250.59000,0.88177,701.90,111.086
250.59500,0.88177,701.90,111.086
250.60000,0.88240,701.40,111.086
250.60500,0.88253,701.30,111.086
250.61000,0.88253,701.30,111.086
250.61500,0.88253,701.30,111.086
250.62000,0.88253,701.30,111.086
250.62500,0.93193,699.10,111.655
250.63000,0.93193,699.10,111.655
250.63500,0.93193,699.10,111.655
250.64000,0.93193,699.10,111.655
250.64500,0.93193,699.10,111.655
250.65000,0.93206,699.00,111.655
250.65500,0.93206,699.00,111.655
250.66000,0.95132,699.00,111.890
250.66500,0.95132,699.00,111.890
250.67000,0.95145,698.90,111.890
250.67500,0.95145,698.90,111.890
250.68000,0.95145,698.90,111.890
250.68500,0.95746,699.90,111.980
250.69000,0.95746,699.90,111.980
250.69500,0.95746,699.90,111.980
250.70000,0.95880,698.80,111.978
250.70500,0.95880,698.80,111.978
250.71000,0.95880,698.80,111.978
250.71500,0.95880,698.80,111.978
250.72000,0.95894,698.70,111.978
250.72500,0.95894,698.70,111.978
250.73000,0.95894,698.70,111.978
250.73500,0.95894,698.70,111.978
250.74000,0.97851,698.60,112.215
250.74500,1.02520,705.00,112.899
250.75000,1.02520,705.00,112.899
250.75500,1.02535,704.90,112.899
250.76000,1.02535,704.90,112.899
250.76500,1.02535,704.90,112.899
250.77000,1.03753,705.90,113.067
250.77500,1.03753,705.90,113.067
250.78000,1.03753,705.90,113.067
250.78500,1.03753,705.90,113.067
250.79000,1.08760,708.00,113.724
250.79500,1.08775,707.90,113.724
250.80000,1.08775,707.90,113.724
250.80500,1.08775,707.90,113.724
250.81000,1.08775,707.90,113.724
250.81500,1.11540,707.30,114.054
250.82000,1.11540,707.30,114.054
250.82500,1.11540,707.30,114.054
250.83000,1.11540,707.30,114.054
250.83500,1.11556,707.20,114.054
250.84000,1.13271,706.70,114.256
250.84500,1.13271,706.70,114.256
250.85000,1.13271,706.70,114.256
250.85500,1.13686,701.30,114.200
250.86000,1.13686,701.30,114.200
250.86500,1.13686,701.30,114.200
250.87000,1.13686,701.30,114.200
250.87500,1.13686,701.30,114.200
250.88000,1.13702,701.20,114.200
250.88500,1.21638,700.70,115.161
250.89000,1.21638,700.70,115.161
250.89500,1.21656,700.60,115.161
250.90000,1.21656,700.60,115.161
250.90500,1.21656,700.60,115.161
250.91000,1.21656,700.60,115.161
250.91500,1.21656,700.60,115.161
250.92000,1.22973,700.50,115.320
250.92500,1.22973,700.50,115.320
250.93000,1.22973,700.50,115.320
250.93500,1.23408,701.00,115.384
250.94000,1.23408,701.00,115.384
250.94500,1.23408,701.00,115.384
250.95000,1.23426,700.90,115.384
250.95500,1.23426,700.90,115.384
250.96000,1.24209,700.40,115.469
250.96500,1.24226,700.30,115.469
250.97000,1.24226,700.30,115.469
250.97500,1.24226,700.30,115.469
250.98000,1.24226,700.30,115.469
250.98500,1.24226,700.30,115.469
250.99000,1.24244,700.20,115.469
250.99500,1.24244,700.20,115.469
251.00000,1.24393,701.80,115.522
251.00500,1.24393,701.80,115.522
251.01000,1.24411,701.70,115.522
251.01500,1.24411,701.70,115.522
251.02000,1.24411,701.70,115.522
251.02500,1.24518,701.10,115.522
251.03000,1.24518,701.10,115.522
251.03500,1.24518,701.10,115.522
251.04000,1.24518,701.10,115.522
251.04500,1.24518,701.10,115.522
251.05000,1.24535,701.00,115.522
251.05500,1.27032,702.10,115.852
251.06000,1.27032,702.10,115.852
251.06500,1.29323,701.00,116.108
251.07000,1.29323,701.00,116.108
251.07500,1.29341,700.90,116.108
251.08000,1.29341,700.90,116.108
251.08500,1.29341,700.90,116.108
251.09000,1.30139,700.30,116.192
251.09500,1.30139,700.30,116.192
251.10000,1.30139,700.30,116.192
251.10500,1.30139,700.30,116.192
251.11000,1.30139,700.30,116.192
251.11500,1.31072,701.30,116.329
251.12000,1.31072,701.30,116.329
251.12500,1.31072,701.30,116.329
251.13000,1.31091,701.20,116.329
251.13500,1.31091,701.20,116.329
251.14000,1.31091,701.20,116.329
251.14500,1.31091,701.20,116.329
251.15000,1.31091,701.20,116.329
251.15500,1.31109,701.10,116.329
251.16000,1.31109,701.10,116.329
251.16500,1.31109,701.10,116.329
251.17000,1.31109,701.10,116.329
251.17500,1.31128,701.00,116.329
251.18000,1.31128,701.00,116.329
251.18500,1.31128,701.00,116.329
251.19000,1.31128,701.00,116.329
251.19500,1.31128,701.00,116.329
251.20000,1.31147,700.90,116.329
251.20500,1.31147,700.90,116.329
251.21000,1.31147,700.90,116.329
251.21500,1.31147,700.90,116.329
251.22000,1.31147,700.90,116.329
251.22500,1.32837,706.60,116.668
251.23000,1.32837,706.60,116.668
251.23500,1.32837,706.60,116.668
251.24000,1.32837,706.60,116.668
251.24500,1.32837,706.60,116.668
251.25000,1.32855,706.50,116.668
251.25500,1.32855,706.50,116.668
251.26000,1.32855,706.50,116.668
251.26500,1.32855,706.50,116.668
251.27000,1.32855,706.50,116.668
251.27500,1.32874,706.40,116.668
251.28000,1.32874,706.40,116.668
251.28500,1.32874,706.40,116.668
251.29000,1.32874,706.40,116.668
251.29500,1.32874,706.40,116.668
251.30000,1.32855,706.50,116.668
251.30500,1.32818,706.70,116.668
251.31000,1.32799,706.80,116.668
251.31500,1.32799,706.80,116.668
251.32000,1.32799,706.80,116.668
251.32500,1.32799,706.80,116.668
251.33000,1.32818,706.70,116.668
251.33500,1.32818,706.70,116.668
251.34000,1.32818,706.70,116.668
251.34500,1.32818,706.70,116.668
251.35000,1.32819,705.10,116.631
251.35500,1.32819,705.10,116.631
251.36000,1.32837,705.00,116.631
251.36500,1.32837,705.00,116.631
251.37000,1.32837,705.00,116.631
251.37500,1.32837,705.00,116.631
251.38000,1.32856,704.90,116.631
251.38500,1.32856,704.90,116.631
251.39000,1.34387,706.50,116.857
251.39500,1.34387,706.50,116.857
251.40000,1.34406,706.40,116.857
251.40500,1.34406,706.40,116.857
251.41000,1.34406,706.40,116.857
251.41500,1.34502,705.90,116.857
251.42000,1.34521,705.80,116.857
251.42500,1.34521,705.80,116.857
251.43000,1.34521,705.80,116.857
251.43500,1.34521,705.80,116.857
251.44000,1.34521,705.80,116.857
251.44500,1.34540,705.70,116.857
251.45000,1.34540,705.70,116.857
251.45500,1.34540,705.70,116.857
251.46000,1.34540,705.70,116.857
251.46500,1.34559,705.60,116.857
251.47000,1.34559,705.60,116.857
251.47500,1.34559,705.60,116.857
251.48000,1.34559,705.60,116.857
251.48500,1.34559,705.60,116.857
251.49000,1.34559,705.60,116.857
251.49500,1.34521,705.80,116.857
251.50000,1.34482,706.00,116.857
251.50500,1.34444,706.20,116.857
251.51000,1.34406,706.40,116.857
251.51500,1.34387,706.50,116.857
251.52000,1.34349,706.70,116.857
251.52500,1.34311,706.90,116.857
251.53000,1.34112,705.90,116.809
251.53500,1.34112,705.90,116.809
251.54000,1.34112,705.90,116.809
251.54500,1.34074,706.10,116.809
251.55000,1.34053,704.80,116.776
251.55500,1.34034,704.90,116.776
251.56000,1.33996,705.10,116.776
251.56500,1.33839,705.20,116.759
251.57000,1.33801,705.40,116.759
251.57500,1.33763,705.60,116.759
251.58000,1.31819,705.80,116.524
251.58500,1.31781,706.00,116.524
251.59000,1.31744,706.20,116.524
251.59500,1.31744,706.20,116.524
251.60000,1.31763,706.10,116.524
251.60500,1.31763,706.10,116.524
251.61000,1.31763,706.10,116.524
251.61500,1.31763,706.10,116.524
251.62000,1.31763,706.10,116.524
251.62500,1.31781,706.00,116.524
251.63000,1.31763,706.10,116.524
251.63500,1.31744,706.20,116.524
251.64000,1.31707,706.40,116.524
251.64500,1.31670,706.60,116.524
251.65000,1.31632,706.80,116.524
251.65500,1.30213,704.30,116.292
251.66000,1.30213,704.30,116.292
251.66500,1.30213,704.30,116.292
251.67000,1.30213,704.30,116.292
251.67500,1.30213,704.30,116.292
251.68000,1.30232,704.20,116.292
251.68500,1.30232,704.20,116.292
251.69000,1.30232,704.20,116.292
251.69500,1.30232,704.20,116.292
251.70000,1.30232,704.20,116.292
251.70500,1.30250,704.10,116.292
251.71000,1.30213,704.30,116.292
251.71500,1.30195,704.40,116.292
251.72000,1.30158,704.60,116.292
251.72500,1.30158,704.60,116.292
251.73000,1.30158,704.60,116.292
251.73500,1.30176,704.50,116.292
251.74000,1.30176,704.50,116.292
251.74500,1.30176,704.50,116.292
251.75000,1.30176,704.50,116.292
251.75500,1.30176,704.50,116.292
251.76000,1.30176,704.50,116.292
251.76500,1.30139,704.70,116.292
251.77000,1.29897,703.90,116.244
251.77500,1.29897,703.90,116.244
251.78000,1.29915,703.80,116.244
251.78500,1.29897,703.90,116.244
251.79000,1.29878,704.00,116.244
251.79500,1.29841,704.20,116.244
251.80000,1.29804,704.40,116.244
251.80500,1.29768,704.60,116.244
251.81000,1.29168,703.70,116.150
251.81500,1.29168,703.70,116.150
251.82000,1.29168,703.70,116.150
251.82500,1.29150,703.80,116.150
251.83000,1.29132,703.90,116.150
251.83500,1.28637,702.60,116.060
251.84000,1.28619,702.70,116.060
251.84500,1.28582,702.90,116.060
251.85000,1.28546,703.10,116.060
251.85500,1.28509,703.30,116.060
251.86000,1.27764,703.50,115.973
251.86500,1.27746,703.60,115.973
251.87000,1.27710,703.80,115.973
251.87500,1.25217,704.00,115.671
251.88000,1.25181,704.20,115.671
251.88500,1.25146,704.40,115.671
251.89000,1.24484,702.90,115.557
251.89500,1.24502,702.80,115.557
251.90000,1.24502,702.80,115.557
251.90500,1.24502,702.80,115.557
251.91000,1.24502,702.80,115.557
251.91500,1.24502,702.80,115.557
251.92000,1.24519,702.70,115.557
251.92500,1.24519,702.70,115.557
251.93000,1.24484,702.90,115.557
251.93500,1.24449,703.10,115.557
251.94000,1.24431,703.20,115.557
251.94500,1.24396,703.40,115.557
251.95000,1.24360,703.60,115.557
251.95500,1.23622,273.50,106.185
251.96000,1.23622,273.50,106.185
251.96500,1.23622,273.50,106.185
251.97000,1.23849,273.00,106.185
251.97500,1.23894,272.90,106.185
251.98000,1.23894,272.90,106.185
251.98500,1.23894,272.90,106.185
251.99000,1.23894,272.90,106.185
251.99500,1.23894,272.90,106.185
252.00000,1.23894,272.90,106.185
252.00500,1.23894,272.90,106.185
252.01000,1.23894,272.90,106.185
252.01500,1.23894,272.90,106.185
252.02000,1.23894,272.90,106.185
252.02500,1.23894,272.90,106.185
252.03000,1.23894,272.90,106.185
252.03500,1.23894,272.90,106.185
252.04000,1.23940,272.80,106.185
252.04500,1.23940,272.80,106.185
252.05000,1.23940,272.80,106.185
252.05500,1.23940,272.80,106.185
252.06000,1.23940,272.80,106.185
252.06500,1.23940,272.80,106.185
252.07000,1.23940,272.80,106.185
252.07500,1.23940,272.80,106.185
252.08000,1.23940,272.80,106.185
252.08500,1.23940,272.80,106.185
252.09000,1.23940,272.80,106.185
252.09500,1.23940,272.80,106.185
252.10000,1.23940,272.80,106.185
252.10500,1.23985,272.70,106.185
252.11000,1.23985,272.70,106.185
252.11500,1.23985,272.70,106.185
252.12000,1.23985,272.70,106.185
252.12500,1.23985,272.70,106.185
252.13000,1.23985,272.70,106.185
252.13500,1.23985,272.70,106.185
252.14000,1.23985,272.70,106.185
252.14500,1.23985,272.70,106.185
252.15000,1.23985,272.70,106.185
252.15500,1.23985,272.70,106.185
252.16000,1.23985,272.70,106.185
252.16500,1.23985,272.70,106.185
252.17000,1.23940,272.80,106.185
252.17500,1.23940,272.80,106.185
252.18000,1.23894,272.90,106.185
252.18500,1.23849,273.00,106.185
252.19000,1.23849,273.00,106.185
252.19500,1.23803,273.10,106.185
252.20000,1.23758,273.20,106.185
252.20500,1.23713,273.30,106.185
252.21000,1.23713,273.30,106.185
252.21500,1.23668,273.40,106.185
252.22000,1.23622,273.50,106.185
252.22500,1.23577,273.60,106.185
252.23000,1.23577,273.60,106.185
252.23500,1.23532,273.70,106.185
252.24000,1.23487,273.80,106.185
252.24500,1.23442,273.90,106.185
252.25000,1.23442,273.90,106.185
252.25500,1.23397,274.00,106.185
252.26000,1.16216,272.50,105.811
252.26500,1.16216,272.50,105.811
252.27000,1.16173,272.60,105.811
252.27500,1.16130,272.70,105.811
252.28000,1.16130,272.70,105.811
252.28500,1.16088,272.80,105.811
252.29000,1.16045,272.90,105.811
252.29500,1.15919,273.00,105.807
252.30000,1.15919,273.00,105.807
252.30500,1.15877,273.10,105.807
252.31000,1.15834,273.20,105.807
252.31500,1.15792,273.30,105.807
252.32000,1.15792,273.30,105.807
252.32500,1.15749,273.40,105.807
252.33000,1.14765,273.40,105.760
252.33500,1.14765,273.40,105.760
252.34000,1.14765,273.40,105.760
252.34500,1.14765,273.40,105.760
252.35000,1.14765,273.40,105.760
252.35500,1.14765,273.40,105.760
252.36000,1.14765,273.40,105.760
252.36500,1.14765,273.40,105.760
252.37000,1.14765,273.40,105.760
252.37500,1.14765,273.40,105.760
252.38000,1.14765,273.40,105.760
252.38500,1.14765,273.40,105.760
252.39000,1.14765,273.40,105.760
252.39500,1.14765,273.40,105.760
252.40000,1.14807,273.30,105.760
252.40500,1.14807,273.30,105.760
252.41000,1.14807,273.30,105.760
252.41500,1.14807,273.30,105.760
252.42000,1.14807,273.30,105.760
252.42500,1.14807,273.30,105.760
252.43000,1.14807,273.30,105.760
252.43500,1.14765,273.40,105.760
252.44000,1.14723,273.50,105.760
252.44500,1.14681,273.60,105.760
252.45000,1.14681,273.60,105.760
252.45500,1.14639,273.70,105.760
252.46000,1.14597,273.80,105.760
252.46500,1.14555,273.90,105.760
252.47000,1.14555,273.90,105.760
252.47500,1.14514,274.00,105.760
252.48000,1.14472,274.10,105.760
252.48500,1.14430,274.20,105.760
252.49000,1.07222,743.00,114.189
252.49500,1.07261,743.00,114.194
252.50000,1.07275,742.90,114.194
252.50500,1.07275,742.90,114.194
252.51000,1.07275,742.90,114.194
252.51500,1.07275,742.90,114.194
252.52000,1.07362,742.30,114.194
252.52500,1.07362,742.30,114.194
252.53000,1.07362,742.30,114.194
252.53500,1.07362,742.30,114.194
252.54000,1.07377,742.20,114.194
252.54500,1.07377,742.20,114.194
252.55000,1.07377,742.20,114.194
252.55500,1.07377,742.20,114.194
252.56000,1.07348,742.40,114.194
252.56500,1.07319,742.60,114.194
252.57000,1.07319,742.60,114.194
252.57500,1.07319,742.60,114.194
252.58000,1.07319,742.60,114.194
252.58500,1.07319,742.60,114.194
252.59000,1.07319,742.60,114.194
252.59500,1.07333,742.50,114.194
252.60000,1.07333,742.50,114.194
252.60500,1.07387,742.50,114.201
252.61000,1.07387,742.50,114.201
252.61500,1.07387,742.50,114.201
252.62000,1.07554,743.00,114.232
252.62500,1.07568,742.90,114.232
252.63000,1.07568,742.90,114.232
252.63500,1.07568,742.90,114.232
252.64000,1.07568,742.90,114.232
252.64500,1.07568,742.90,114.232
252.65000,1.07583,742.80,114.232
252.65500,1.07583,742.80,114.232
252.66000,1.07583,742.80,114.232
252.66500,1.12193,744.90,114.871
252.67000,1.12193,744.90,114.871
252.67500,1.12502,745.40,114.921
252.68000,1.12517,745.30,114.921
252.68500,1.12517,745.30,114.921
252.69000,1.12517,745.30,114.921
252.69500,1.12517,745.30,114.921
252.70000,1.12517,745.30,114.921
252.70500,1.12532,745.20,114.921
252.71000,1.12532,745.20,114.921
252.71500,1.12532,745.20,114.921
252.72000,1.12532,745.20,114.921
252.72500,1.12532,745.20,114.921
252.73000,1.12547,745.10,114.921
252.73500,1.12547,745.10,114.921
252.74000,1.12547,745.10,114.921
252.74500,1.12547,745.10,114.921
252.75000,1.12547,745.10,114.921
252.75500,1.12562,745.00,114.921
252.76000,1.12562,745.00,114.921
252.76500,1.12562,745.00,114.921
252.77000,1.12562,745.00,114.921
252.77500,1.12562,745.00,114.921
252.78000,1.12577,744.90,114.921
252.78500,1.12547,745.10,114.921
252.79000,1.12517,745.30,114.921
252.79500,1.12487,745.50,114.921
252.80000,1.12479,745.40,114.918
252.80500,1.12479,745.40,114.918
252.81000,1.12494,745.30,114.918
252.81500,1.12494,745.30,114.918
252.82000,1.12494,745.30,114.918
252.82500,1.12494,745.30,114.918
252.83000,1.12494,745.30,114.918
252.83500,1.12464,745.50,114.918
252.84000,1.12433,745.70,114.918
252.84500,1.13086,745.70,115.003
252.85000,1.13086,745.70,115.003
252.85500,1.13086,745.70,115.003
252.86000,1.13086,745.70,115.003
252.86500,1.13101,745.60,115.003
252.87000,1.13101,745.60,115.003
252.87500,1.13101,745.60,115.003
252.88000,1.13101,745.60,115.003
252.88500,1.13101,745.60,115.003
252.89000,1.13117,745.50,115.003
252.89500,1.13117,745.50,115.003
252.90000,1.13117,745.50,115.003
252.90500,1.13117,745.50,115.003
252.91000,1.13117,745.50,115.003
252.91500,1.13117,745.50,115.003
